"Date","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
2022-09-28,147.639999389648,150.639999389648,144.839996337891,149.839996337891,146691400,147.095321655273
2022-09-29,146.100006103516,146.720001220703,140.679992675781,142.479995727539,128138200,139.8701171875
2022-09-30,141.279998779297,143.100006103516,138,138.199996948242,124925300,135.668548583984
2022-10-03,138.210006713867,143.070007324219,137.690002441406,142.449996948242,114311700,139.840682983398
2022-10-04,145.029998779297,146.220001220703,144.259994506836,146.100006103516,87830100,143.423843383789
2022-10-05,144.070007324219,147.380004882812,143.009994506836,146.399993896484,79471000,143.718307495117
2022-10-06,145.809997558594,147.539993286133,145.220001220703,145.429992675781,68402200,142.766067504883
2022-10-07,142.539993286133,143.100006103516,139.449996948242,140.089996337891,85925600,137.523895263672
2022-10-10,140.419998168945,141.889999389648,138.570007324219,140.419998168945,74899000,137.847854614258
2022-10-11,139.899993896484,141.350006103516,138.220001220703,138.979995727539,77033700,136.43424987793
2022-10-12,139.130004882812,140.360000610352,138.160003662109,138.339996337891,70433700,135.805969238281
2022-10-13,134.990005493164,143.589996337891,134.369995117188,142.990005493164,113224000,140.370803833008
2022-10-14,144.309997558594,144.520004272461,138.190002441406,138.380004882812,88598000,135.845260620117
2022-10-17,141.070007324219,142.899993896484,140.270004272461,142.410003662109,85250900,139.80143737793
2022-10-18,145.490005493164,146.699996948242,140.610000610352,143.75,99136600,141.11686706543
2022-10-19,141.690002441406,144.949996948242,141.5,143.860000610352,61758300,141.224868774414
2022-10-20,143.020004272461,145.889999389648,142.649993896484,143.389999389648,64522000,140.763458251953
2022-10-21,142.869995117188,147.850006103516,142.649993896484,147.270004272461,86548600,144.572372436523
2022-10-24,147.190002441406,150.229995727539,146,149.449996948242,75981900,146.712463378906
2022-10-25,150.089996337891,152.490005493164,149.360000610352,152.339996337891,74732300,149.549530029297
2022-10-26,150.960006713867,151.990005493164,148.039993286133,149.350006103516,88194300,146.614334106445
2022-10-27,148.070007324219,149.050003051758,144.130004882812,144.800003051758,109180200,142.147659301758
2022-10-28,148.199996948242,157.5,147.820007324219,155.740005493164,164762400,152.887252807617
2022-10-31,153.160003662109,154.240005493164,151.919998168945,153.339996337891,97943200,150.531204223633
2022-11-01,155.080001831055,155.449996948242,149.130004882812,150.649993896484,80379300,147.89045715332
2022-11-02,148.949996948242,152.169998168945,145,145.029998779297,93604600,142.373428344727
2022-11-03,142.059997558594,142.800003051758,138.75,138.880004882812,97918500,136.336090087891
2022-11-04,142.089996337891,142.669998168945,134.380004882812,138.380004882812,140814800,136.070587158203
2022-11-07,137.110000610352,139.149993896484,135.669998168945,138.919998168945,83374600,136.6015625
2022-11-08,140.410003662109,141.429992675781,137.490005493164,139.5,89908500,137.171890258789
2022-11-09,138.5,138.550003051758,134.589996337891,134.869995117188,74917800,132.619155883789
2022-11-10,141.240005493164,146.869995117188,139.5,146.869995117188,118854000,144.418930053711
2022-11-11,145.820007324219,150.009994506836,144.369995117188,149.699996948242,93979700,147.201675415039
2022-11-14,148.970001220703,150.279998779297,147.429992675781,148.279998779297,73374100,145.80534362793
2022-11-15,152.220001220703,153.589996337891,148.559997558594,150.039993286133,89868300,147.535995483398
2022-11-16,149.130004882812,149.869995117188,147.289993286133,148.789993286133,64218300,146.306854248047
2022-11-17,146.429992675781,151.479995727539,146.149993896484,150.720001220703,80389400,148.204666137695
2022-11-18,152.309997558594,152.699996948242,149.970001220703,151.289993286133,74829600,148.76513671875
2022-11-21,150.160003662109,150.369995117188,147.720001220703,148.009994506836,58724100,145.539840698242
2022-11-22,148.130004882812,150.419998168945,146.929992675781,150.179992675781,51804100,147.673614501953
2022-11-23,149.449996948242,151.830001831055,149.339996337891,151.070007324219,58301400,148.548812866211
2022-11-25,148.309997558594,148.880004882812,147.119995117188,148.110000610352,35195900,145.63818359375
2022-11-28,145.139999389648,146.639999389648,143.380004882812,144.220001220703,69246000,141.813140869141
2022-11-29,144.289993286133,144.809997558594,140.350006103516,141.169998168945,83763800,138.814025878906
2022-11-30,141.399993896484,148.720001220703,140.550003051758,148.029998779297,111380900,145.559539794922
2022-12-01,148.210006713867,149.130004882812,146.610000610352,148.309997558594,71250400,145.834854125977
2022-12-02,145.960006713867,148,145.649993896484,147.809997558594,65447400,145.343215942383
2022-12-05,147.770004272461,150.919998168945,145.770004272461,146.630004882812,68826400,144.182907104492
2022-12-06,147.070007324219,147.300003051758,141.919998168945,142.910003662109,64727200,140.524978637695
2022-12-07,142.190002441406,143.369995117188,140,140.940002441406,69721100,138.587860107422
2022-12-08,142.360000610352,143.520004272461,141.100006103516,142.649993896484,62128300,140.269302368164
2022-12-09,142.339996337891,145.570007324219,140.899993896484,142.160003662109,76097000,139.787521362305
2022-12-12,142.699996948242,144.5,141.059997558594,144.490005493164,70462700,142.078628540039
2022-12-13,149.5,149.970001220703,144.240005493164,145.470001220703,93886200,143.042236328125
2022-12-14,145.350006103516,146.660003662109,141.160003662109,143.210006713867,82291200,140.820022583008
2022-12-15,141.110000610352,141.800003051758,136.029998779297,136.5,98931900,134.221939086914
2022-12-16,136.690002441406,137.649993896484,133.729995727539,134.509994506836,160156900,132.265167236328
2022-12-19,135.110000610352,135.199996948242,131.320007324219,132.369995117188,79592600,130.160903930664
2022-12-20,131.389999389648,133.25,129.889999389648,132.300003051758,77432800,130.092071533203
2022-12-21,132.979995727539,136.809997558594,132.75,135.449996948242,85928000,133.189498901367
2022-12-22,134.350006103516,134.559997558594,130.300003051758,132.229995727539,77852100,130.023208618164
2022-12-23,130.919998168945,132.419998168945,129.639999389648,131.860000610352,63814900,129.659408569336
2022-12-27,131.380004882812,131.410003662109,128.720001220703,130.029998779297,69007800,127.859939575195
2022-12-28,129.669998168945,131.029998779297,125.870002746582,126.040000915527,85438400,123.936531066895
2022-12-29,127.98999786377,130.479995727539,127.730003356934,129.610000610352,75703700,127.446922302246
2022-12-30,128.410003662109,129.949996948242,127.430000305176,129.929992675781,77034200,127.761627197266
2023-01-03,130.279998779297,130.899993896484,124.169998168945,125.069999694824,112117500,122.982727050781
2023-01-04,126.889999389648,128.660003662109,125.080001831055,126.360000610352,89113600,124.251205444336
2023-01-05,127.129997253418,127.769996643066,124.76000213623,125.019996643066,80962700,122.933555603027
2023-01-06,126.01000213623,130.289993286133,124.889999389648,129.619995117188,87754700,127.456771850586
2023-01-09,130.470001220703,133.410003662109,129.889999389648,130.149993896484,70790800,127.977928161621
2023-01-10,130.259994506836,131.259994506836,128.119995117188,130.729995727539,63896200,128.548263549805
2023-01-11,131.25,133.509994506836,130.460006713867,133.490005493164,69458900,131.262222290039
2023-01-12,133.880004882812,134.259994506836,131.440002441406,133.410003662109,71379600,131.183547973633
2023-01-13,132.029998779297,134.919998168945,131.660003662109,134.759994506836,57809700,132.511016845703
2023-01-17,134.830001831055,137.289993286133,134.130004882812,135.940002441406,63646600,133.671310424805
2023-01-18,136.820007324219,138.610000610352,135.029998779297,135.210006713867,69672800,132.953506469727
2023-01-19,134.080001831055,136.25,133.770004272461,135.270004272461,58280400,133.01252746582
2023-01-20,135.279998779297,138.020004272461,134.220001220703,137.869995117188,80223600,135.569107055664
2023-01-23,138.119995117188,143.320007324219,137.899993896484,141.110000610352,81760300,138.755035400391
2023-01-24,140.309997558594,143.160003662109,140.300003051758,142.529998779297,66435100,140.151321411133
2023-01-25,140.889999389648,142.429992675781,138.809997558594,141.860000610352,65799300,139.492523193359
2023-01-26,143.169998168945,144.25,141.899993896484,143.960006713867,54105100,141.557464599609
2023-01-27,143.160003662109,147.229995727539,143.080001831055,145.929992675781,70555800,143.494567871094
2023-01-30,144.960006713867,145.550003051758,142.850006103516,143,64015300,140.613479614258
2023-01-31,142.699996948242,144.339996337891,142.279998779297,144.289993286133,65874500,141.881973266602
2023-02-01,143.970001220703,146.610000610352,141.320007324219,145.429992675781,77663600,143.002899169922
2023-02-02,148.899993896484,151.179992675781,148.169998168945,150.820007324219,118339000,148.302993774414
2023-02-03,148.029998779297,157.380004882812,147.830001831055,154.5,154357300,151.92155456543
2023-02-06,152.570007324219,153.100006103516,150.779998779297,151.729995727539,69858300,149.197769165039
2023-02-07,150.639999389648,155.229995727539,150.639999389648,154.649993896484,83322600,152.069076538086
2023-02-08,153.880004882812,154.580001831055,151.169998168945,151.919998168945,64120100,149.384613037109
2023-02-09,153.779998779297,154.330001831055,150.419998168945,150.869995117188,56007100,148.352142333984
2023-02-10,149.460006713867,151.339996337891,149.220001220703,151.009994506836,57450700,148.716506958008
2023-02-13,150.949996948242,154.259994506836,150.919998168945,153.850006103516,62199000,151.513381958008
2023-02-14,152.119995117188,153.770004272461,150.860000610352,153.199996948242,61707600,150.873260498047
2023-02-15,153.110000610352,155.5,152.880004882812,155.330001831055,65573800,152.970932006836
2023-02-16,153.509994506836,156.330001831055,153.350006103516,153.710006713867,68167900,151.375534057617
2023-02-17,152.350006103516,153,150.850006103516,152.550003051758,59144100,150.233154296875
2023-02-21,150.199996948242,151.300003051758,148.410003662109,148.479995727539,58867200,146.224945068359
2023-02-22,148.869995117188,149.949996948242,147.160003662109,148.910003662109,51011300,146.648406982422
2023-02-23,150.089996337891,150.339996337891,147.240005493164,149.399993896484,48394200,147.130966186523
2023-02-24,147.110000610352,147.190002441406,145.720001220703,146.710006713867,55469600,144.481826782227
2023-02-27,147.710006713867,149.169998168945,147.449996948242,147.919998168945,44998500,145.673461914062
2023-02-28,147.050003051758,149.080001831055,146.830001831055,147.410003662109,50547000,145.171203613281
2023-03-01,146.830001831055,147.229995727539,145.009994506836,145.309997558594,55479000,143.103088378906
2023-03-02,144.380004882812,146.710006713867,143.899993896484,145.910003662109,52238100,143.693984985352
2023-03-03,148.039993286133,151.110000610352,147.330001831055,151.029998779297,70732300,148.736221313477
2023-03-06,153.789993286133,156.300003051758,153.460006713867,153.830001831055,87558000,151.493713378906
2023-03-07,153.699996948242,154.029998779297,151.130004882812,151.600006103516,56182000,149.297561645508
2023-03-08,152.809997558594,153.470001220703,151.830001831055,152.869995117188,47204800,150.548278808594
2023-03-09,153.559997558594,154.539993286133,150.229995727539,150.589996337891,53833600,148.30290222168
2023-03-10,150.210006713867,150.940002441406,147.610000610352,148.5,68572400,146.244644165039
2023-03-13,147.809997558594,153.139999389648,147.699996948242,150.470001220703,84457100,148.184722900391
2023-03-14,151.279998779297,153.399993896484,150.100006103516,152.589996337891,73695900,150.272537231445
2023-03-15,151.190002441406,153.25,149.919998168945,152.990005493164,77167900,150.666488647461
2023-03-16,152.160003662109,156.460006713867,151.639999389648,155.850006103516,76161100,153.483016967773
2023-03-17,156.080001831055,156.740005493164,154.279998779297,155,98944600,152.645919799805
2023-03-20,155.070007324219,157.820007324219,154.149993896484,157.399993896484,73641400,155.009460449219
2023-03-21,157.320007324219,159.399993896484,156.539993286133,159.279998779297,73938300,156.860900878906
2023-03-22,159.300003051758,162.139999389648,157.809997558594,157.830001831055,75701800,155.432952880859
2023-03-23,158.830001831055,161.550003051758,157.679992675781,158.929992675781,67622100,156.516220092773
2023-03-24,158.860000610352,160.339996337891,157.850006103516,160.25,59196500,157.816177368164
2023-03-27,159.940002441406,160.770004272461,157.869995117188,158.279998779297,52390300,155.876113891602
2023-03-28,157.970001220703,158.490005493164,155.979995727539,157.649993896484,45992200,155.25569152832
2023-03-29,159.369995117188,161.050003051758,159.350006103516,160.770004272461,51305700,158.32829284668
2023-03-30,161.529998779297,162.470001220703,161.270004272461,162.360000610352,49501700,159.894165039062
2023-03-31,162.440002441406,165,161.910003662109,164.899993896484,68749800,162.395568847656
2023-04-03,164.270004272461,166.289993286133,164.220001220703,166.169998168945,56976200,163.646286010742
2023-04-04,166.600006103516,166.839996337891,165.110000610352,165.630004882812,46278300,163.114486694336
2023-04-05,164.740005493164,165.050003051758,161.800003051758,163.759994506836,51511700,161.272857666016
2023-04-06,162.429992675781,164.960006713867,162,164.660003662109,45390100,162.159225463867
2023-04-10,161.419998168945,162.029998779297,160.080001831055,162.029998779297,47716900,159.569152832031
2023-04-11,162.350006103516,162.360000610352,160.509994506836,160.800003051758,47644200,158.357833862305
2023-04-12,161.220001220703,162.059997558594,159.779998779297,160.100006103516,50133100,157.66845703125
2023-04-13,161.630004882812,165.800003051758,161.419998168945,165.559997558594,68445600,163.045547485352
2023-04-14,164.589996337891,166.320007324219,163.820007324219,165.210006713867,49386500,162.700881958008
2023-04-17,165.089996337891,165.389999389648,164.029998779297,165.229995727539,41516200,162.72053527832
2023-04-18,166.100006103516,167.410003662109,165.649993896484,166.470001220703,49923000,163.941711425781
2023-04-19,165.800003051758,168.160003662109,165.539993286133,167.630004882812,47720200,165.084091186523
2023-04-20,166.089996337891,167.869995117188,165.559997558594,166.649993896484,52456400,164.119003295898
2023-04-21,165.050003051758,166.449996948242,164.490005493164,165.020004272461,58337300,162.513763427734
2023-04-24,165,165.600006103516,163.889999389648,165.330001831055,41949600,162.819061279297
2023-04-25,165.190002441406,166.309997558594,163.729995727539,163.770004272461,48714100,161.282730102539
2023-04-26,163.059997558594,165.279998779297,162.800003051758,163.759994506836,45498800,161.272857666016
2023-04-27,165.190002441406,168.559997558594,165.190002441406,168.410003662109,64902300,165.852279663086
2023-04-28,168.490005493164,169.850006103516,167.880004882812,169.679992675781,55275900,167.102966308594
2023-05-01,169.279998779297,170.449996948242,168.639999389648,169.589996337891,52472900,167.014343261719
2023-05-02,170.089996337891,170.350006103516,167.539993286133,168.539993286133,48425700,165.980270385742
2023-05-03,169.5,170.919998168945,167.160003662109,167.449996948242,65136000,164.906829833984
2023-05-04,164.889999389648,167.039993286133,164.309997558594,165.789993286133,81235400,163.272033691406
2023-05-05,170.979995727539,174.300003051758,170.759994506836,173.570007324219,113453200,170.933883666992
2023-05-08,172.479995727539,173.850006103516,172.110000610352,173.5,55962800,170.864959716797
2023-05-09,173.050003051758,173.539993286133,171.600006103516,171.770004272461,45326900,169.161239624023
2023-05-10,173.020004272461,174.029998779297,171.899993896484,173.559997558594,53724500,170.924041748047
2023-05-11,173.850006103516,174.589996337891,172.169998168945,173.75,49514700,171.11116027832
2023-05-12,173.619995117188,174.059997558594,171,172.570007324219,45533100,170.184158325195
2023-05-15,173.160003662109,173.210006713867,171.470001220703,172.070007324219,37266700,169.69108581543
2023-05-16,171.990005493164,173.139999389648,171.800003051758,172.070007324219,42110300,169.69108581543
2023-05-17,171.710006713867,172.929992675781,170.419998168945,172.690002441406,57951600,170.302505493164
2023-05-18,173,175.240005493164,172.580001831055,175.050003051758,65496700,172.629898071289
2023-05-19,176.389999389648,176.389999389648,174.940002441406,175.160003662109,55809500,172.738327026367
2023-05-22,173.979995727539,174.710006713867,173.449996948242,174.199996948242,43570900,171.791641235352
2023-05-23,173.130004882812,173.380004882812,171.279998779297,171.559997558594,50747300,169.188095092773
2023-05-24,171.089996337891,172.419998168945,170.520004272461,171.839996337891,45143500,169.464218139648
2023-05-25,172.410003662109,173.899993896484,171.690002441406,172.990005493164,56058300,170.598342895508
2023-05-26,173.320007324219,175.770004272461,173.110000610352,175.429992675781,54835000,173.004592895508
2023-05-30,176.960006713867,178.990005493164,176.570007324219,177.300003051758,55964400,174.848785400391
2023-05-31,177.330001831055,179.350006103516,176.759994506836,177.25,99625300,174.799438476562
2023-06-01,177.699996948242,180.119995117188,176.929992675781,180.089996337891,68901800,177.600189208984
2023-06-02,181.029998779297,181.779998779297,179.259994506836,180.949996948242,61996900,178.448287963867
2023-06-05,182.630004882812,184.949996948242,178.039993286133,179.580001831055,121946500,177.097259521484
2023-06-06,179.970001220703,180.119995117188,177.429992675781,179.210006713867,64848400,176.732345581055
2023-06-07,178.440002441406,181.210006713867,177.320007324219,177.820007324219,61944600,175.361572265625
2023-06-08,177.899993896484,180.839996337891,177.460006713867,180.570007324219,50214900,178.073547363281
2023-06-09,181.5,182.229995727539,180.630004882812,180.960006713867,48900000,178.458160400391
2023-06-12,181.270004272461,183.889999389648,180.970001220703,183.789993286133,54274900,181.249038696289
2023-06-13,182.800003051758,184.149993896484,182.440002441406,183.309997558594,54929100,180.775680541992
2023-06-14,183.369995117188,184.389999389648,182.020004272461,183.949996948242,57462900,181.406814575195
2023-06-15,183.960006713867,186.520004272461,183.779998779297,186.009994506836,65433200,183.438339233398
2023-06-16,186.729995727539,186.990005493164,184.270004272461,184.919998168945,101256200,182.363388061523
2023-06-20,184.410003662109,186.100006103516,184.410003662109,185.009994506836,49799100,182.452163696289
2023-06-21,184.899993896484,185.410003662109,182.589996337891,183.960006713867,49515700,181.416687011719
2023-06-22,183.740005493164,187.050003051758,183.669998168945,187,51245300,184.414657592773
2023-06-23,185.550003051758,187.559997558594,185.009994506836,186.679992675781,53117000,184.099060058594
2023-06-26,186.830001831055,188.050003051758,185.229995727539,185.270004272461,48088700,182.708557128906
2023-06-27,185.889999389648,188.389999389648,185.669998168945,188.059997558594,50730800,185.460006713867
2023-06-28,187.929992675781,189.899993896484,187.600006103516,189.25,51216800,186.633514404297
2023-06-29,189.080001831055,190.070007324219,188.940002441406,189.589996337891,46347300,186.968841552734
2023-06-30,191.630004882812,194.479995727539,191.259994506836,193.970001220703,85213200,191.288299560547
2023-07-03,193.779998779297,193.880004882812,191.759994506836,192.460006713867,31458200,189.799179077148
2023-07-05,191.570007324219,192.979995727539,190.619995117188,191.330001831055,46920300,188.684799194336
2023-07-06,189.839996337891,192.020004272461,189.199996948242,191.809997558594,45094300,189.158142089844
2023-07-07,191.410003662109,192.669998168945,190.240005493164,190.679992675781,46815000,188.043762207031
2023-07-10,189.259994506836,189.990005493164,187.039993286133,188.610000610352,59922200,186.002410888672
2023-07-11,189.160003662109,189.300003051758,186.600006103516,188.080001831055,46638100,185.479675292969
2023-07-12,189.679992675781,191.699996948242,188.470001220703,189.770004272461,60750200,187.146347045898
2023-07-13,190.5,191.190002441406,189.779998779297,190.539993286133,41342300,187.905685424805
2023-07-14,190.229995727539,191.179992675781,189.630004882812,190.690002441406,41616200,188.053619384766
2023-07-17,191.899993896484,194.320007324219,191.809997558594,193.990005493164,50520200,191.307983398438
2023-07-18,193.350006103516,194.330001831055,192.419998168945,193.729995727539,48288200,191.051605224609
2023-07-19,193.100006103516,198.229995727539,192.649993896484,195.100006103516,80507300,192.402694702148
2023-07-20,195.089996337891,196.470001220703,192.5,193.130004882812,59581200,190.459930419922
2023-07-21,194.100006103516,194.970001220703,191.229995727539,191.940002441406,71951700,189.286346435547
2023-07-24,193.410003662109,194.910003662109,192.25,192.75,45377800,190.085144042969
2023-07-25,193.330001831055,194.440002441406,192.919998168945,193.619995117188,37283200,190.943130493164
2023-07-26,193.669998168945,195.639999389648,193.320007324219,194.5,47471900,191.810958862305
2023-07-27,196.020004272461,197.199996948242,192.550003051758,193.220001220703,47460200,190.548629760742
2023-07-28,194.669998168945,196.630004882812,194.139999389648,195.830001831055,48291400,193.122573852539
2023-07-31,196.059997558594,196.490005493164,195.259994506836,196.449996948242,38824100,193.734008789062
2023-08-01,196.240005493164,196.729995727539,195.279998779297,195.610000610352,35175100,192.905624389648
2023-08-02,195.039993286133,195.179992675781,191.850006103516,192.580001831055,50389300,189.917495727539
2023-08-03,191.570007324219,192.369995117188,190.690002441406,191.169998168945,61235200,188.526992797852
2023-08-04,185.520004272461,187.380004882812,181.919998168945,181.990005493164,115956800,179.473937988281
2023-08-07,182.130004882812,183.130004882812,177.350006103516,178.850006103516,97576100,176.377349853516
2023-08-08,179.690002441406,180.270004272461,177.580001831055,179.800003051758,67823000,177.314178466797
2023-08-09,180.869995117188,180.929992675781,177.009994506836,178.190002441406,60378500,175.726425170898
2023-08-10,179.479995727539,180.75,177.600006103516,177.970001220703,54686900,175.509521484375
2023-08-11,177.320007324219,178.619995117188,176.550003051758,177.789993286133,52036700,175.568740844727
2023-08-14,177.970001220703,179.690002441406,177.309997558594,179.460006713867,43675600,177.217895507812
2023-08-15,178.880004882812,179.479995727539,177.050003051758,177.449996948242,43622600,175.233001708984
2023-08-16,177.130004882812,178.539993286133,176.5,176.570007324219,46964900,174.364013671875
2023-08-17,177.139999389648,177.509994506836,173.479995727539,174,66062900,171.826110839844
2023-08-18,172.300003051758,175.100006103516,171.960006713867,174.490005493164,61172200,172.309982299805
2023-08-21,175.070007324219,176.130004882812,173.740005493164,175.839996337891,46311900,173.643096923828
2023-08-22,177.059997558594,177.679992675781,176.25,177.229995727539,42038900,175.015716552734
2023-08-23,178.520004272461,181.550003051758,178.330001831055,181.119995117188,52722800,178.857147216797
2023-08-24,180.669998168945,181.100006103516,176.009994506836,176.380004882812,54945800,174.176376342773
2023-08-25,177.380004882812,179.149993896484,175.820007324219,178.610000610352,51449600,176.378524780273
2023-08-28,180.089996337891,180.589996337891,178.550003051758,180.190002441406,43820700,177.938781738281
2023-08-29,179.699996948242,184.899993896484,179.5,184.119995117188,53003900,181.81965637207
2023-08-30,184.940002441406,187.850006103516,184.740005493164,187.649993896484,60813900,185.305557250977
2023-08-31,187.839996337891,189.119995117188,187.479995727539,187.869995117188,60794500,185.522811889648
2023-09-01,189.490005493164,189.919998168945,188.279998779297,189.460006713867,45766500,187.092971801758
2023-09-05,188.279998779297,189.979995727539,187.610000610352,189.699996948242,45280000,187.329925537109
2023-09-06,188.399993896484,188.850006103516,181.470001220703,182.910003662109,81755800,180.624801635742
2023-09-07,175.179992675781,178.210006713867,173.539993286133,177.559997558594,112488800,175.34162902832
2023-09-08,178.350006103516,180.240005493164,177.789993286133,178.179992675781,65551300,175.953887939453
2023-09-11,180.070007324219,180.300003051758,177.339996337891,179.360000610352,58953100,177.119140625
2023-09-12,179.490005493164,180.130004882812,174.820007324219,176.300003051758,90370200,174.097381591797
2023-09-13,176.509994506836,177.300003051758,173.979995727539,174.210006713867,84267900,172.033493041992
2023-09-14,174,176.100006103516,173.580001831055,175.740005493164,60895800,173.544387817383
2023-09-15,176.479995727539,176.5,173.820007324219,175.009994506836,109259500,172.823486328125
2023-09-18,176.479995727539,179.380004882812,176.169998168945,177.970001220703,67257600,175.746490478516
2023-09-19,177.520004272461,179.630004882812,177.130004882812,179.070007324219,51826900,176.832763671875
2023-09-20,179.259994506836,179.699996948242,175.399993896484,175.490005493164,58436200,173.297485351562
2023-09-21,174.550003051758,176.300003051758,173.860000610352,173.929992675781,63149100,171.756973266602
2023-09-22,174.669998168945,177.080001831055,174.050003051758,174.789993286133,56725400,172.606216430664
2023-09-25,174.199996948242,176.970001220703,174.149993896484,176.080001831055,46172700,173.880126953125
2023-09-26,174.820007324219,175.199996948242,171.660003662109,171.960006713867,64588900,169.811584472656
2023-09-27,172.619995117188,173.039993286133,169.050003051758,170.429992675781,66921800,168.300689697266
2023-09-28,169.339996337891,172.029998779297,167.619995117188,170.690002441406,56294400,168.557479858398
2023-09-29,172.020004272461,173.070007324219,170.339996337891,171.210006713867,51861100,169.070953369141
2023-10-02,171.220001220703,174.300003051758,170.929992675781,173.75,52164500,171.579223632812
2023-10-03,172.259994506836,173.630004882812,170.820007324219,172.399993896484,49594600,170.24609375
2023-10-04,171.089996337891,174.210006713867,170.970001220703,173.660003662109,53020300,171.490341186523
2023-10-05,173.789993286133,175.449996948242,172.679992675781,174.910003662109,48527900,172.724716186523
2023-10-06,173.800003051758,177.990005493164,173.179992675781,177.490005493164,57266700,175.272491455078
2023-10-09,176.809997558594,179.050003051758,175.800003051758,178.990005493164,42390800,176.753768920898
2023-10-10,178.100006103516,179.720001220703,177.949996948242,178.389999389648,43698000,176.161224365234
2023-10-11,178.199996948242,179.850006103516,177.600006103516,179.800003051758,47551100,177.553634643555
2023-10-12,180.070007324219,182.339996337891,179.039993286133,180.710006713867,56743100,178.452270507812
2023-10-13,181.419998168945,181.929992675781,178.139999389648,178.850006103516,51427100,176.615524291992
2023-10-16,176.75,179.080001831055,176.509994506836,178.720001220703,52517000,176.487121582031
2023-10-17,176.649993896484,178.419998168945,174.800003051758,177.149993896484,57549400,174.936737060547
2023-10-18,175.580001831055,177.580001831055,175.110000610352,175.839996337891,54764400,173.643096923828
2023-10-19,176.039993286133,177.839996337891,175.190002441406,175.460006713867,59302900,173.267883300781
2023-10-20,175.309997558594,175.419998168945,172.639999389648,172.880004882812,64244000,170.720108032227
2023-10-23,170.910003662109,174.009994506836,169.929992675781,173,55980100,170.838607788086
2023-10-24,173.050003051758,173.669998168945,171.449996948242,173.440002441406,43816600,171.27311706543
2023-10-25,171.880004882812,173.059997558594,170.649993896484,171.100006103516,57157000,168.962371826172
2023-10-26,170.369995117188,171.380004882812,165.669998168945,166.889999389648,70625300,164.804916381836
2023-10-27,166.910003662109,168.960006713867,166.830001831055,168.220001220703,58499100,166.118301391602
2023-10-30,169.020004272461,171.169998168945,168.869995117188,170.289993286133,51131000,168.162445068359
2023-10-31,169.350006103516,170.899993896484,167.899993896484,170.770004272461,44846000,168.636474609375
2023-11-01,171,174.229995727539,170.119995117188,173.970001220703,56934900,171.796463012695
2023-11-02,175.520004272461,177.779998779297,175.460006713867,177.570007324219,77334800,175.351501464844
2023-11-03,174.240005493164,176.820007324219,173.350006103516,176.649993896484,79829200,174.442977905273
2023-11-06,176.380004882812,179.429992675781,176.210006713867,179.229995727539,63841300,176.990768432617
2023-11-07,179.179992675781,182.440002441406,178.970001220703,181.820007324219,70530000,179.548416137695
2023-11-08,182.350006103516,183.449996948242,181.589996337891,182.889999389648,49340300,180.605010986328
2023-11-09,182.960006713867,184.119995117188,181.809997558594,182.410003662109,53763500,180.131011962891
2023-11-10,183.970001220703,186.570007324219,183.529998779297,186.399993896484,66133400,184.313674926758
2023-11-13,185.820007324219,186.029998779297,184.210006713867,184.800003051758,43627500,182.73161315918
2023-11-14,187.699996948242,188.110000610352,186.300003051758,187.440002441406,60108400,185.342041015625
2023-11-15,187.850006103516,189.5,187.779998779297,188.009994506836,53790500,185.905624389648
2023-11-16,189.570007324219,190.960006713867,188.649993896484,189.710006713867,54412900,187.586654663086
2023-11-17,190.25,190.380004882812,188.570007324219,189.690002441406,50922700,187.566864013672
2023-11-20,189.889999389648,191.910003662109,189.880004882812,191.449996948242,46505100,189.307174682617
2023-11-21,191.410003662109,191.520004272461,189.740005493164,190.639999389648,38134500,188.506225585938
2023-11-22,191.490005493164,192.929992675781,190.830001831055,191.309997558594,39617700,189.168731689453
2023-11-24,190.869995117188,190.899993896484,189.25,189.970001220703,24048300,187.843719482422
2023-11-27,189.919998168945,190.669998168945,188.899993896484,189.789993286133,40552600,187.665756225586
2023-11-28,189.779998779297,191.080001831055,189.399993896484,190.399993896484,38415400,188.268890380859
2023-11-29,190.899993896484,192.089996337891,188.970001220703,189.369995117188,43014200,187.250442504883
2023-11-30,189.839996337891,190.320007324219,188.190002441406,189.949996948242,48794400,187.823944091797
2023-12-01,190.330001831055,191.559997558594,189.229995727539,191.240005493164,45704800,189.099502563477
2023-12-04,189.979995727539,190.050003051758,187.449996948242,189.429992675781,43389500,187.309783935547
2023-12-05,190.210006713867,194.399993896484,190.179992675781,193.419998168945,66628400,191.255111694336
2023-12-06,194.449996948242,194.759994506836,192.110000610352,192.320007324219,41089700,190.167434692383
2023-12-07,193.630004882812,195,193.589996337891,194.270004272461,47477700,192.095596313477
2023-12-08,194.199996948242,195.990005493164,193.669998168945,195.710006713867,53406400,193.519485473633
2023-12-11,193.110000610352,193.490005493164,191.419998168945,193.179992675781,60943700,191.017822265625
2023-12-12,193.080001831055,194.720001220703,191.720001220703,194.710006713867,52696900,192.530670166016
2023-12-13,195.089996337891,198,194.850006103516,197.960006713867,70404200,195.744293212891
2023-12-14,198.020004272461,199.619995117188,196.160003662109,198.110000610352,66831600,195.892654418945
2023-12-15,197.529998779297,198.399993896484,197,197.570007324219,128538400,195.358657836914
2023-12-18,196.089996337891,196.630004882812,194.389999389648,195.889999389648,55751900,193.697448730469
