"Date","MC.PA.Open","MC.PA.High","MC.PA.Low","MC.PA.Close","MC.PA.Volume","MC.PA.Adjusted"
2023-09-18,756,756,740.599975585938,742.5,330109,694.692077636719
2023-09-19,738.200012207031,745.599975585938,731,736.799987792969,279403,689.359069824219
2023-09-20,731.299987792969,740.400024414062,728.299987792969,736.700012207031,332191,689.265502929688
2023-09-21,726.299987792969,738,723.200012207031,729.299987792969,380318,682.342041015625
2023-09-22,728.200012207031,736.799987792969,723.400024414062,732.299987792969,349467,685.148864746094
2023-09-25,728.200012207031,732.700012207031,709,713.299987792969,470987,667.372314453125
2023-09-26,705,705.799987792969,696.799987792969,703,515396,657.7353515625
2023-09-27,704,708,697.299987792969,698.700012207031,354047,653.712341308594
2023-09-28,695,708.299987792969,693.299987792969,706,377885,660.542297363281
2023-09-29,722,732.599975585938,716.400024414062,716.400024414062,546642,670.272705078125
2023-10-02,721,729.900024414062,709.400024414062,714.900024414062,308586,668.869201660156
2023-10-03,709,718.700012207031,705.099975585938,705.299987792969,319819,659.887329101562
2023-10-04,702.400024414062,721.900024414062,700.799987792969,712.5,323333,666.623657226562
2023-10-05,715.599975585938,723.299987792969,713.299987792969,720.599975585938,330234,674.2021484375
2023-10-06,726,731.299987792969,715.799987792969,729.700012207031,392760,682.71630859375
2023-10-09,724.900024414062,724.900024414062,707.700012207031,710.700012207031,370296,664.939697265625
2023-10-10,723,734.5,717.799987792969,733.5,499891,686.271606445312
2023-10-11,691,699.200012207031,671.5,686.099975585938,1544205,641.923522949219
2023-10-12,689.799987792969,690.299987792969,673.299987792969,675,628130,631.538330078125
2023-10-13,675,679.700012207031,658.299987792969,660.599975585938,442278,618.0654296875
2023-10-16,666.900024414062,672.799987792969,657.700012207031,667.099975585938,381824,624.14697265625
2023-10-17,668.900024414062,672.400024414062,655.299987792969,668.400024414062,319434,625.36328125
2023-10-18,671.599975585938,677.799987792969,665.900024414062,667.700012207031,350645,624.708435058594
2023-10-19,662,676.299987792969,660.5,670.599975585938,364426,627.421569824219
2023-10-20,660.599975585938,670.400024414062,659.299987792969,664,427190,621.246520996094
2023-10-23,665,669.799987792969,655,669.400024414062,294529,626.298889160156
2023-10-24,676.599975585938,683.5,670,681,389751,637.151916503906
2023-10-25,677,680.200012207031,669,679.099975585938,367371,635.374267578125
2023-10-26,674,674.099975585938,664.900024414062,668.400024414062,314944,625.36328125
2023-10-27,666.5,671.400024414062,660.099975585938,661.400024414062,331043,618.814086914062
2023-10-30,668.799987792969,676.799987792969,663.400024414062,671,238715,627.795837402344
2023-10-31,672,683.400024414062,669.5,674.5,349214,631.070434570312
2023-11-01,678.5,679.700012207031,668,675.299987792969,244374,631.818969726562
2023-11-02,686.099975585938,707.299987792969,683.5,701.099975585938,434576,655.957702636719
2023-11-03,706,711.5,700.299987792969,702.799987792969,323785,657.54833984375
2023-11-06,708,708.700012207031,693.099975585938,697.200012207031,273395,652.308898925781
2023-11-07,695,699.900024414062,691.299987792969,697.5,255096,652.589599609375
2023-11-08,697.900024414062,710.200012207031,684.299987792969,703.5,327672,658.203247070312
2023-11-09,705,718.200012207031,702.299987792969,714.400024414062,351238,668.4013671875
2023-11-10,702,704.900024414062,680.700012207031,687.099975585938,518915,642.859191894531
2023-11-13,693,693.099975585938,683,688.5,286839,644.169006347656
2023-11-14,688.5,710.5,685.400024414062,706.900024414062,458565,661.384338378906
2023-11-15,713,726.599975585938,712.400024414062,719,419937,672.705200195312
2023-11-16,712.299987792969,712.599975585938,699.200012207031,706.099975585938,427139,660.635803222656
2023-11-17,707.299987792969,715.5,705,711.599975585938,398176,665.781677246094
2023-11-20,712.799987792969,720.799987792969,712.099975585938,717.700012207031,277032,671.488952636719
2023-11-21,708.299987792969,711,702.700012207031,704.099975585938,321471,658.764587402344
2023-11-22,706.799987792969,714.099975585938,702.900024414062,712.299987792969,253674,666.436584472656
2023-11-23,714.700012207031,714.700012207031,707,711.599975585938,150123,665.781677246094
2023-11-24,710.700012207031,711.099975585938,704.700012207031,706.900024414062,231022,661.384338378906
2023-11-27,708.099975585938,710.200012207031,696.400024414062,697.299987792969,294670,652.402465820312
2023-11-28,683,687,676.200012207031,684.5,478189,640.426574707031
2023-11-29,684.599975585938,696.900024414062,682.5,690.5,292643,646.040283203125
2023-11-30,693.299987792969,703.099975585938,682.200012207031,702.700012207031,1013823,657.454711914062
2023-12-01,690,705.099975585938,689.200012207031,699.200012207031,384902,654.18017578125
2023-12-04,695.599975585938,703.900024414062,692.200012207031,698.700012207031,246110,658.895324707031
2023-12-05,698.700012207031,715,697.700012207031,713.200012207031,386508,672.569213867188
2023-12-06,712.5,720.599975585938,709.299987792969,718.599975585938,351158,677.661560058594
2023-12-07,714.599975585938,716.700012207031,710.5,715.599975585938,279958,674.832458496094
2023-12-08,716.400024414062,745.5,716.400024414062,739.099975585938,572988,696.99365234375
2023-12-11,739.099975585938,744.900024414062,736.200012207031,740,368183,697.842468261719
2023-12-12,742.299987792969,746.700012207031,733,733.599975585938,322591,691.807006835938
2023-12-13,720,742.200012207031,720,734.5,408010,692.65576171875
2023-12-14,750,754.799987792969,741.200012207031,746.799987792969,477648,704.255004882812
2023-12-15,749.799987792969,755.299987792969,745.599975585938,748.400024414062,822557,705.763916015625
2023-12-18,742.5,743.299987792969,734,741.799987792969,272780,699.539855957031
2023-12-19,741.299987792969,746.599975585938,731.400024414062,745.5,311605,703.028991699219
2023-12-20,747.400024414062,752,740.599975585938,746.900024414062,272127,704.349365234375
2023-12-21,741,744.299987792969,735.5,743.400024414062,246163,701.048706054688
2023-12-22,735.299987792969,742.200012207031,733.400024414062,737.700012207031,290012,695.673522949219
2023-12-27,738.5,743.599975585938,733.700012207031,735.400024414062,185900,693.504516601562
2023-12-28,736.900024414062,739.700012207031,728.599975585938,731,162422,689.355163574219
2023-12-29,733,738.299987792969,732.200012207031,733.599975585938,139158,691.807006835938
2024-01-02,740,740.5,718.700012207031,723,271775,681.810852050781
2024-01-03,718,720.400024414062,692.799987792969,695.400024414062,422816,655.783264160156
2024-01-04,693.5,701,693.400024414062,697.799987792969,307568,658.046508789062
2024-01-05,690.700012207031,694.099975585938,680.599975585938,688.900024414062,346418,649.653625488281
2024-01-08,687.5,691.299987792969,679.099975585938,691.299987792969,337785,651.916748046875
2024-01-09,691.299987792969,695.5,679.799987792969,680.700012207031,316477,641.920715332031
2024-01-10,683.900024414062,688.5,680.799987792969,683,330019,644.089721679688
2024-01-11,688.900024414062,690,672,672.200012207031,401115,633.905029296875
2024-01-12,660,669.900024414062,647.599975585938,669.900024414062,518369,631.735961914062
2024-01-15,669.599975585938,671.799987792969,665.900024414062,669.200012207031,237797,631.075866699219
2024-01-16,664.200012207031,667,661.099975585938,666.299987792969,302654,628.341125488281
2024-01-17,656.400024414062,658.700012207031,644,647.400024414062,512431,610.517822265625
2024-01-18,670,673.700012207031,655.799987792969,663.400024414062,625730,625.606323242188
2024-01-19,668.200012207031,669.099975585938,653.5,659.400024414062,341063,621.834228515625
2024-01-22,667,670.299987792969,659,662.900024414062,307905,625.134765625
2024-01-23,670,671.700012207031,664.5,670.400024414062,346518,632.207580566406
2024-01-24,669.599975585938,689.400024414062,669.5,683.400024414062,525671,644.466918945312
2024-01-25,685,689,677,685.299987792969,388550,646.258605957031
2024-01-26,732,779.900024414062,728.799987792969,773.099975585938,1519188,729.056701660156
2024-01-29,769.5,779.599975585938,767.799987792969,776.299987792969,489398,732.074401855469
2024-01-30,778.099975585938,785.799987792969,774.400024414062,782,353778,737.449645996094
2024-01-31,780,781.400024414062,770.099975585938,773.599975585938,460942,729.528198242188
2024-02-01,768.200012207031,775.400024414062,765.200012207031,770.599975585938,264135,726.699035644531
2024-02-02,772.5,783.099975585938,772.5,778.099975585938,337368,733.771789550781
2024-02-05,776.700012207031,780.700012207031,774.299987792969,780.700012207031,259307,736.223754882812
2024-02-06,780.5,784.599975585938,771.200012207031,779.5,220386,735.092102050781
2024-02-07,783.400024414062,789.299987792969,780.400024414062,784.099975585938,324975,739.429992675781
2024-02-08,786.200012207031,806,783.200012207031,804.5,487589,758.667846679688
2024-02-09,809,811.599975585938,798.400024414062,807.5,362765,761.496948242188
2024-02-12,809,821.900024414062,808.799987792969,821.900024414062,371867,775.076599121094
2024-02-13,820.099975585938,824.700012207031,798.400024414062,800.799987792969,333391,755.178649902344
2024-02-14,791.700012207031,804.299987792969,784,802.599975585938,208942,756.876098632812
2024-02-15,813.400024414062,816.599975585938,809.900024414062,815.599975585938,305395,769.135498046875
2024-02-16,818,830.299987792969,815.700012207031,815.799987792969,387495,769.324035644531
2024-02-19,807.599975585938,823.599975585938,804,821.900024414062,141478,775.076599121094
2024-02-20,816.900024414062,824.5,813.599975585938,820.200012207031,199095,773.473510742188
2024-02-21,825,828,818.900024414062,821.599975585938,209929,774.793640136719
2024-02-22,826.299987792969,840.400024414062,821.5,840.400024414062,392244,792.522644042969
2024-02-23,841.200012207031,850.099975585938,840,850.099975585938,329686,801.670043945312
2024-02-26,841.900024414062,846.799987792969,839.200012207031,842.200012207031,236443,794.220031738281
2024-02-27,842.299987792969,850.400024414062,840.700012207031,850.400024414062,253401,801.953002929688
2024-02-28,848.599975585938,850.400024414062,842.200012207031,847.700012207031,183244,799.406860351562
2024-02-29,858,858.900024414062,840,842.799987792969,534253,794.785888671875
2024-03-01,838,850.200012207031,837.5,846.400024414062,233276,798.180786132812
2024-03-04,842.400024414062,843,832.900024414062,839.799987792969,190896,791.956787109375
2024-03-05,837,838.099975585938,825.400024414062,829.099975585938,190990,781.866394042969
2024-03-06,826.400024414062,838.200012207031,823,832.599975585938,212634,785.166931152344
2024-03-07,827.200012207031,843.700012207031,820.799987792969,839.799987792969,277910,791.956787109375
2024-03-08,840,850.5,838.299987792969,844.900024414062,228912,796.766357421875
2024-03-11,838.799987792969,850.400024414062,838,850.400024414062,203515,801.953002929688
2024-03-12,851.400024414062,859,837.5,859,297304,810.06298828125
2024-03-13,853.299987792969,869.599975585938,851.599975585938,867.200012207031,302204,817.795837402344
2024-03-14,873.099975585938,886.400024414062,872.099975585938,872.799987792969,321508,823.076782226562
2024-03-15,867.200012207031,873.799987792969,860.799987792969,862.299987792969,800577,813.174987792969
2024-03-18,862.900024414062,865,854.900024414062,858.099975585938,159251,809.214294433594
2024-03-19,852,860.200012207031,844.599975585938,860.200012207031,234362,811.194641113281
2024-03-20,834,851.599975585938,828.900024414062,846.200012207031,366591,797.992309570312
2024-03-21,856.099975585938,857.900024414062,840.700012207031,847.900024414062,312507,799.595458984375
2024-03-22,838.900024414062,839.700012207031,822.299987792969,828.599975585938,368170,781.394836425781
2024-03-25,825.200012207031,826.799987792969,812.799987792969,825.5,307087,778.471496582031
2024-03-26,835,835,817.799987792969,821.799987792969,362907,774.982299804688
2024-03-27,821.900024414062,830.299987792969,816.599975585938,830.299987792969,290229,782.998046875
2024-03-28,831.5,843,831.5,833.700012207031,456534,786.204406738281
2024-04-02,833.099975585938,843.099975585938,818.599975585938,821.799987792969,383110,774.982299804688
2024-04-03,820.099975585938,826.5,816,816,360199,769.512756347656
2024-04-04,816,822.099975585938,810.400024414062,819.400024414062,218756,772.718994140625
2024-04-05,803.099975585938,807.5,797.700012207031,799.799987792969,419609,754.235595703125
2024-04-08,795.700012207031,808.200012207031,793.900024414062,807.299987792969,245195,761.308410644531
2024-04-09,803.099975585938,804.299987792969,792,795.200012207031,244279,749.897644042969
2024-04-10,803.200012207031,803.900024414062,782.400024414062,793,262823,747.822998046875
2024-04-11,788.799987792969,798.200012207031,784.900024414062,790.5,231588,745.465515136719
2024-04-12,797.200012207031,801.700012207031,775.299987792969,781.200012207031,285370,736.695373535156
2024-04-15,786.200012207031,804.799987792969,782,794.799987792969,344661,749.5205078125
2024-04-16,783.400024414062,795,780.099975585938,781.799987792969,345405,737.261108398438
2024-04-17,806.299987792969,823.599975585938,794.900024414062,804,504860,758.196350097656
2024-04-18,804.099975585938,808.799987792969,792.599975585938,796.799987792969,300881,751.406616210938
2024-04-19,790.400024414062,799.099975585938,785,796.599975585938,348245,751.217895507812
2024-04-22,802,805.700012207031,792.5,796.799987792969,195796,751.406616210938
2024-04-23,795,799.599975585938,793.5,799.599975585938,230251,761.212097167969
2024-04-24,794.5,810.799987792969,792.5,800.200012207031,242086,761.783264160156
2024-04-25,804.799987792969,805.700012207031,770.200012207031,778,312597,740.649047851562
2024-04-26,789,797.700012207031,784,792.200012207031,230329,754.167358398438
2024-04-29,794.5,795,775.5,779.200012207031,228207,741.791381835938
2024-04-30,779.900024414062,781.599975585938,772,774.400024414062,316018,737.221862792969
2024-05-02,780,780.5,765,767,233167,730.177062988281
2024-05-03,773,791.5,770.5,782,232682,744.456970214844
2024-05-06,784.700012207031,787,776.900024414062,781.700012207031,131557,744.17138671875
2024-05-07,787.799987792969,790.799987792969,777.799987792969,789.400024414062,215579,751.501770019531
2024-05-08,790,795.700012207031,786,787.900024414062,204110,750.073791503906
2024-05-09,785,789,778.099975585938,789,150180,751.120910644531
2024-05-10,795.099975585938,796.400024414062,787,788.400024414062,303924,750.549743652344
2024-05-13,792.599975585938,793.099975585938,782.099975585938,782.599975585938,167046,745.028198242188
2024-05-14,783.599975585938,791.900024414062,780.099975585938,791.900024414062,196008,753.881713867188
2024-05-15,790.700012207031,790.700012207031,773.099975585938,789,288308,751.120910644531
2024-05-16,785.599975585938,788.599975585938,782.599975585938,786,199466,748.264953613281
2024-05-17,782,790.599975585938,779.200012207031,783.200012207031,337814,745.599426269531
2024-05-20,783.5,785.799987792969,777.700012207031,779.099975585938,139035,741.696228027344
2024-05-21,777.700012207031,778.799987792969,767.700012207031,768.099975585938,289755,731.224243164062
2024-05-22,765.200012207031,767,749.599975585938,751.900024414062,384139,715.802124023438
2024-05-23,751.799987792969,755.799987792969,749.700012207031,752.799987792969,233402,716.658813476562
2024-05-24,748,757.799987792969,746.700012207031,750,250821,713.993286132812
2024-05-27,750.299987792969,756.200012207031,748.5,756.200012207031,137570,719.895629882812
2024-05-28,756.400024414062,758.700012207031,743.299987792969,745.400024414062,260605,709.614135742188
2024-05-29,742.799987792969,744.099975585938,724.200012207031,724.200012207031,531558,689.431945800781
2024-05-30,724.099975585938,734.799987792969,723.700012207031,734.400024414062,293903,699.142272949219
2024-05-31,734.200012207031,738.799987792969,731.700012207031,734.900024414062,556189,699.618286132812
2024-06-03,742.5,745,734.900024414062,738,220908,702.569396972656
2024-06-04,740,744.5,735,735,239063,699.71337890625
2024-06-05,741.700012207031,755,735.299987792969,752.599975585938,282633,716.468444824219
2024-06-06,758.099975585938,767.400024414062,756.5,762.700012207031,348718,726.083557128906
2024-06-07,766.200012207031,767.599975585938,753.299987792969,762.5,334398,725.893127441406
2024-06-10,750.599975585938,753.099975585938,738.099975585938,746.299987792969,349551,710.470947265625
2024-06-11,749.799987792969,751.099975585938,731.200012207031,736.599975585938,436146,701.236572265625
2024-06-12,737.400024414062,743.799987792969,732.200012207031,735.400024414062,356415,700.09423828125
2024-06-13,735.900024414062,740.400024414062,728,731.5,317043,696.381408691406
2024-06-14,726,729.700012207031,707.599975585938,711.400024414062,617570,677.246459960938
2024-06-17,713.799987792969,717.400024414062,701,717.400024414062,349463,682.958374023438
2024-06-18,723.700012207031,726.700012207031,707.900024414062,710.099975585938,322705,676.008850097656
2024-06-19,707,711.400024414062,703.299987792969,707,302306,673.057678222656
2024-06-20,707.700012207031,715.799987792969,706.200012207031,713.599975585938,375045,679.340759277344
2024-06-21,712.700012207031,719.5,710.400024414062,717.299987792969,902570,682.863159179688
2024-06-24,718,730.200012207031,716.700012207031,726.5,262912,691.621459960938
2024-06-25,722.099975585938,737.799987792969,721.099975585938,736.799987792969,315702,701.427001953125
2024-06-26,738.599975585938,741.799987792969,720.299987792969,727,314903,692.097473144531
2024-06-27,726.599975585938,735.599975585938,714.599975585938,715.5,288905,681.149536132812
2024-06-28,714.400024414062,717.799987792969,709.400024414062,713.599975585938,397918,679.340759277344
2024-07-01,730.200012207031,732.400024414062,711.400024414062,712,302616,677.817626953125
2024-07-02,711.900024414062,714.700012207031,703.099975585938,709.599975585938,270194,675.532836914062
2024-07-03,714,725.599975585938,712.400024414062,714.799987792969,323582,680.483154296875
2024-07-04,719.799987792969,722.299987792969,717.400024414062,719.799987792969,177633,685.243103027344
2024-07-05,723.900024414062,726,712.599975585938,716.400024414062,172452,682.006408691406
2024-07-08,711,719.299987792969,695.700012207031,695.700012207031,475097,662.300170898438
2024-07-09,697,698.299987792969,685.599975585938,686.900024414062,472423,653.922668457031
2024-07-10,688.5,700.099975585938,685.400024414062,697.599975585938,328745,664.108947753906
2024-07-11,705.299987792969,712.5,702,710,304957,675.913635253906
2024-07-12,714.200012207031,728.900024414062,713.799987792969,724.799987792969,319569,690.003173828125
2024-07-15,718.700012207031,721.099975585938,700.799987792969,705.599975585938,268855,671.724853515625
2024-07-16,702.099975585938,703.700012207031,692,692.099975585938,301037,658.872985839844
2024-07-17,693.400024414062,697.099975585938,685,690.200012207031,411556,657.064208984375
2024-07-18,698.599975585938,699.700012207031,690.299987792969,690.299987792969,297447,657.159423828125
2024-07-19,690,693.700012207031,678,679.799987792969,531464,647.163513183594
2024-07-22,685.299987792969,696,684.799987792969,692.099975585938,300825,658.872985839844
2024-07-23,691.400024414062,702.400024414062,686.700012207031,691.599975585938,278780,658.39697265625
2024-07-24,661.200012207031,672.700012207031,646.5,659.400024414062,884635,627.742980957031
2024-07-25,657,658.599975585938,648.900024414062,652.599975585938,454726,621.269348144531
2024-07-26,650.599975585938,666.299987792969,650.200012207031,663.099975585938,354343,631.265258789062
2024-07-29,665.599975585938,666.400024414062,650.799987792969,654.700012207031,285420,623.2685546875
2024-07-30,656.599975585938,661.900024414062,650.799987792969,652.400024414062,373851,621.078979492188
2024-07-31,661,661.400024414062,650.099975585938,653,521957,621.650146484375
2024-08-01,647.700012207031,649,639.5,642,501010,611.178283691406
2024-08-02,637.5,640.700012207031,627.299987792969,630.5,523366,600.230407714844
2024-08-05,621,626.5,611.5,624.299987792969,724542,594.327941894531
2024-08-06,624,625.700012207031,615.200012207031,621.900024414062,421207,592.043273925781
2024-08-07,627.400024414062,635,621.099975585938,631.400024414062,365579,601.087158203125
2024-08-08,627.5,634,621.299987792969,633.299987792969,282647,602.895935058594
2024-08-09,635.200012207031,642.299987792969,632.400024414062,636,256475,605.466369628906
2024-08-12,640,641.5,634.200012207031,635.099975585938,260891,604.609436035156
2024-08-13,639,640.5,625.599975585938,634.200012207031,247798,603.752746582031
2024-08-14,641.599975585938,646.099975585938,638.299987792969,644.200012207031,385129,613.272644042969
2024-08-15,644.299987792969,659.400024414062,641.099975585938,656,317095,624.506103515625
2024-08-16,658.799987792969,662,654.400024414062,658.099975585938,293393,626.505310058594
2024-08-19,660.900024414062,676.299987792969,660.099975585938,674.5,372040,642.117919921875
2024-08-20,675.900024414062,680,674.900024414062,677.799987792969,282425,645.259521484375
2024-08-21,675,681.5,675,678.799987792969,233343,646.211486816406
2024-08-22,680.900024414062,685.599975585938,678,678,201641,645.449951171875
2024-08-23,678,681.400024414062,673.400024414062,681.099975585938,263102,648.401062011719
2024-08-26,681.5,686,680.900024414062,682,144375,649.257934570312
2024-08-27,683.900024414062,686.400024414062,668.299987792969,669.799987792969,293654,637.643615722656
2024-08-28,672.799987792969,674.099975585938,665.799987792969,666.200012207031,282346,634.216430664062
2024-08-29,667.799987792969,677.599975585938,667,677.400024414062,267209,644.878723144531
2024-08-30,678.700012207031,688,674.299987792969,674.299987792969,410037,641.927551269531
2024-09-02,670.900024414062,673.400024414062,662.200012207031,673.200012207031,212577,640.88037109375
2024-09-03,677.5,681.5,670,670.900024414062,250244,638.690795898438
2024-09-04,652.599975585938,659.799987792969,641.299987792969,642.599975585938,577522,611.749389648438
2024-09-05,640.799987792969,640.900024414062,617.400024414062,619.200012207031,745288,589.472900390625
2024-09-06,619,622.200012207031,612,612,546371,582.618530273438
2024-09-09,612,620.200012207031,608.5,616.200012207031,402861,586.616882324219
2024-09-10,614,620.799987792969,610.599975585938,612.400024414062,324128,582.999389648438
2024-09-11,612.400024414062,619.299987792969,602.400024414062,607,453877,577.858581542969
2024-09-12,616.700012207031,617.5,603,606.799987792969,438724,577.668151855469
2024-09-13,606,614.900024414062,606,608.099975585938,545500,578.90576171875
2024-09-16,608.299987792969,613.5,603.200012207031,603.599975585938,338885,574.621826171875
2024-09-17,608.200012207031,611.900024414062,603.5,607.700012207031,519693,578.524963378906
2024-09-18,608.900024414062,609.5,595.900024414062,595.900024414062,674035,567.29150390625
2024-09-19,611,618.400024414062,607.299987792969,614,488717,584.522521972656
2024-09-20,606,606.900024414062,591.900024414062,591.900024414062,1100069,563.483520507812
2024-09-23,590,595.099975585938,582.099975585938,595.099975585938,488038,566.529846191406
2024-09-24,616.900024414062,623.299987792969,609.900024414062,614.099975585938,615136,584.61767578125
2024-09-25,614,620.900024414062,611.099975585938,617.5,356730,587.854431152344
2024-09-26,646,678.5,643.5,678.5,1241572,645.925964355469
2024-09-27,700,703.400024414062,682.5,703.400024414062,1037670,669.630493164062
2024-09-30,699.400024414062,707.799987792969,687.599975585938,688.5,653733,655.44580078125
2024-10-01,680,686.099975585938,660.400024414062,664,602354,632.122009277344
2024-10-02,669,676.099975585938,661.299987792969,668.400024414062,404963,636.310852050781
2024-10-03,665.400024414062,665.5,654.200012207031,661,338628,629.266052246094
2024-10-04,658.299987792969,669.200012207031,656.299987792969,661.900024414062,468425,630.122924804688
2024-10-07,666,681.900024414062,664.299987792969,679.799987792969,549344,647.163513183594
2024-10-08,639.299987792969,659.799987792969,633.400024414062,655.5,503394,624.030151367188
2024-10-09,658.700012207031,660.900024414062,648.400024414062,656.400024414062,360690,624.886901855469
2024-10-10,656.400024414062,659.299987792969,651,655,374144,623.55419921875
2024-10-11,650,654.799987792969,646.099975585938,653.099975585938,344991,621.745361328125
2024-10-14,651.599975585938,652.200012207031,632.299987792969,637.799987792969,569992,607.179870605469
2024-10-15,637.700012207031,639,621.700012207031,625.400024414062,638849,595.375183105469
2024-10-16,587.900024414062,610.5,578.799987792969,602.400024414062,1140718,573.479431152344
2024-10-17,605.299987792969,613.599975585938,598.5,609.400024414062,448798,580.143371582031
2024-10-18,615.200012207031,630.799987792969,615.200012207031,623.200012207031,593408,593.280883789062
2024-10-21,620.799987792969,625.700012207031,609.700012207031,611,343944,581.666564941406
2024-10-22,612.400024414062,619.700012207031,609.299987792969,616,317511,586.426452636719
2024-10-23,611.299987792969,617.799987792969,609.200012207031,613.599975585938,277957,584.141662597656
2024-10-24,613.200012207031,635.599975585938,613.200012207031,628.700012207031,517019,598.516845703125
2024-10-25,626.599975585938,628.799987792969,621.5,627,320113,596.898376464844
2024-10-28,632.400024414062,639.5,628.200012207031,632.099975585938,339359,601.753540039062
2024-10-29,631.5,644.5,630,630.900024414062,361684,600.611083984375
2024-10-30,624.099975585938,625.900024414062,608.599975585938,618.099975585938,536640,588.425598144531
2024-10-31,615,617.299987792969,605.299987792969,609.799987792969,525312,580.524108886719
2024-11-01,610.700012207031,614.099975585938,608.400024414062,611,263325,581.666564941406
2024-11-04,611,618.799987792969,606.299987792969,606.700012207031,239750,577.572998046875
2024-11-05,610.599975585938,610.799987792969,599.299987792969,602.599975585938,310746,573.669799804688
2024-11-06,605.5,627.400024414062,597.200012207031,603.099975585938,508054,574.145812988281
2024-11-07,601.700012207031,623.599975585938,599,619,461210,589.282470703125
2024-11-08,621.5,621.799987792969,595.400024414062,598.400024414062,645633,569.671447753906
2024-11-11,601,606.700012207031,597.599975585938,599.5,386814,570.718627929688
2024-11-12,585.299987792969,591.299987792969,565.700012207031,572.400024414062,962644,544.919677734375
2024-11-13,571.900024414062,578.400024414062,569.900024414062,574,550029,546.442810058594
2024-11-14,572,587.200012207031,565.400024414062,584.400024414062,590102,556.343627929688
2024-11-15,581,591.5,579.700012207031,586.299987792969,370430,558.15234375
2024-11-18,589.400024414062,590.200012207031,582.200012207031,588.599975585938,288165,560.341918945312
2024-11-19,588.400024414062,591.5,569.200012207031,577.299987792969,501362,549.584411621094
2024-11-20,582.5,585.5,575.400024414062,575.400024414062,301138,547.775695800781
2024-11-21,570.200012207031,576.200012207031,566.900024414062,574.900024414062,361231,547.299682617188
2024-11-22,579.700012207031,585.099975585938,570.700012207031,583,412214,555.010803222656
2024-11-25,593,600.099975585938,590.299987792969,592.5,617916,564.054748535156
2024-11-26,589.299987792969,607.700012207031,581.299987792969,596,379593,567.386657714844
2024-11-27,591.700012207031,595.200012207031,586.700012207031,590.099975585938,386614,561.769897460938
2024-11-28,589.599975585938,592.900024414062,586,586.5,260194,558.3427734375
2024-11-29,584.900024414062,593.099975585938,583.400024414062,592.5,440017,564.054748535156
2024-12-02,585.099975585938,608.799987792969,582.200012207031,606.099975585938,617665,582.408081054688
2024-12-03,610,620.200012207031,605.400024414062,609.200012207031,495066,585.386962890625
2024-12-04,610.099975585938,614.5,606.799987792969,610.200012207031,443542,586.347839355469
2024-12-05,606,614,604.700012207031,609.200012207031,408680,585.386962890625
2024-12-06,609.099975585938,634.299987792969,608.5,630.400024414062,544275,605.758239746094
2024-12-09,640,658.799987792969,640,652.599975585938,746422,627.090454101562
2024-12-10,642,645.200012207031,634.650024414062,636,481366,611.139343261719
2024-12-11,631,645.799987792969,628.599975585938,643.799987792969,437445,618.634399414062
2024-12-12,652.599975585938,655,636.799987792969,646,469338,620.748413085938
2024-12-13,642.900024414062,648.599975585938,636.200012207031,639,423295,614.022033691406
2024-12-16,630.900024414062,638.099975585938,627.400024414062,631.200012207031,403172,606.526977539062
2024-12-17,627,640.5,625.700012207031,635.599975585938,410131,610.754943847656
2024-12-18,636.900024414062,639.599975585938,631.299987792969,636.5,441362,611.619750976562
2024-12-19,624.400024414062,633,623.799987792969,627.5,465932,602.971557617188
2024-12-20,625.700012207031,632.700012207031,617.099975585938,628.099975585938,764729,603.548095703125
2024-12-23,626.299987792969,629.5,623.5,629.200012207031,264215,604.605163574219
2024-12-24,630.5,633.200012207031,629.900024414062,630.799987792969,76311,606.142578125
2024-12-27,630.599975585938,638,630,635.599975585938,254536,610.754943847656
2024-12-30,632.299987792969,636.099975585938,628,629.299987792969,292211,604.701232910156
2024-12-31,625.599975585938,637.700012207031,623.099975585938,635.5,99667,610.658874511719
2025-01-02,637.900024414062,639.400024414062,619.299987792969,635.400024414062,374039,610.562805175781
2025-01-03,635,635.799987792969,609.599975585938,611.299987792969,415336,587.40478515625
2025-01-06,614.700012207031,643.900024414062,613.299987792969,634.599975585938,611624,609.794067382812
2025-01-07,636.299987792969,646.200012207031,632.400024414062,644.5,432713,619.307067871094
2025-01-08,643.700012207031,645,630.299987792969,635.700012207031,380525,610.85107421875
2025-01-09,630.299987792969,649.099975585938,629.700012207031,648,408809,622.670227050781
2025-01-10,645.099975585938,655,642.400024414062,645,410414,619.787536621094
2025-01-13,642,648.599975585938,638.599975585938,646.400024414062,293771,621.1328125
2025-01-14,657.700012207031,662.400024414062,651,651,466755,625.552978515625
2025-01-15,648.400024414062,653.400024414062,637.200012207031,637.200012207031,528879,612.292419433594
2025-01-16,690,700.700012207031,678,695.5,1078089,668.313537597656
2025-01-17,691.099975585938,699.5,685.599975585938,690.099975585938,714731,663.124572753906
2025-01-20,690,696.200012207031,680.900024414062,683.099975585938,418509,656.398193359375
2025-01-21,684,701.299987792969,683.099975585938,701.299987792969,521381,673.886779785156
2025-01-22,700,714.299987792969,697.799987792969,713.799987792969,617979,685.898193359375
2025-01-23,715.099975585938,721.400024414062,708.900024414062,720.599975585938,575485,692.432373046875
2025-01-24,750,750,725.200012207031,734.099975585938,713005,705.404663085938
2025-01-27,735.200012207031,754.799987792969,728.599975585938,754.799987792969,633190,725.295471191406
